Id,Degree,Indegree,outDegree
31254,1,1,0
12436,1,1,0
2446,1,1,0
24607,1,1,0
16502,1,1,0
30992,1,1,0
13912,1,1,0
11365,1,1,0
3367,1,1,0
16099,1,1,0
8859,1,1,0
30059,1,1,0
22104,1,1,0
7274,1,1,0
24898,1,1,0
15777,1,1,0
26694,1,1,0
16812,1,1,0
8515,1,1,0
17756,1,1,0
28377,1,1,0
1173,1,1,0
29452,1,1,0
3574,1,1,0
30243,1,1,0
12639,1,1,0
13682,1,1,0
20930,1,1,0
11584,1,1,0
24156,1,1,0
3230,1,1,0
8032,1,1,0
29788,1,1,0
27239,1,1,0
28737,1,1,0
23793,1,1,0
1599,1,1,0
5688,1,1,0
17888,1,1,0
22199,1,1,0
25632,1,1,0
28200,1,1,0
20753,1,1,0
19615,1,1,0
31175,1,1,0
12325,1,1,0
2433,1,1,0
16333,1,1,0
13739,1,1,0
6302,1,1,0
26548,1,1,0
3188,1,1,0
2386,1,1,0
10266,1,1,0
24043,1,1,0
15669,1,1,0
4011,1,1,0
31234,1,1,0
27407,1,1,0
4873,1,1,0
28250,1,1,0
21295,1,1,0
12411,1,1,0
20397,1,1,0
4757,1,1,0
8375,1,1,0
12220,1,1,0
7635,1,1,0
178,1,1,0
9831,1,1,0
23055,1,1,0
29370,1,1,0
20485,1,1,0
26450,1,1,0
13743,1,1,0
2681,1,1,0
31511,1,1,0
18379,1,1,0
27388,1,1,0
9566,1,1,0
11716,1,1,0
4787,1,1,0
4252,1,1,0
16379,1,1,0
2606,1,1,0
22488,1,1,0
10037,1,1,0
6928,1,1,0
9120,1,1,0
14393,1,1,0
13280,1,1,0
24537,1,1,0
29578,1,1,0
28383,1,1,0
5148,1,1,0
3717,1,1,0
6902,1,1,0
15740,1,1,0
1612,1,1,0
26740,1,1,0
3381,1,1,0
8315,1,1,0
17662,1,1,0
17998,1,1,0
7776,1,1,0
27261,1,1,0
10024,1,1,0
11319,1,1,0
1319,1,1,0
10213,1,1,0
7061,1,1,0
14793,1,1,0
6229,1,1,0
30637,1,1,0
20181,1,1,0
2132,1,1,0
28770,1,1,0
13179,1,1,0
13562,1,1,0
23386,1,1,0
24335,1,1,0
24862,1,1,0
6370,1,1,0
9854,1,1,0
16466,1,1,0
5915,1,1,0
3269,1,1,0
4957,1,1,0
9203,1,1,0
15689,1,1,0
26216,1,1,0
17411,1,1,0
16728,1,1,0
20527,1,1,0
25149,1,1,0
13908,1,1,0
10086,1,1,0
12794,1,1,0
28778,1,1,0
7036,1,1,0
30731,1,1,0
259,1,1,0
31584,1,1,0
9924,1,1,0
25782,1,1,0
13720,1,1,0
14556,1,1,0
21623,1,1,0
20046,1,1,0
7393,1,1,0
7759,1,1,0
15745,1,1,0
18042,1,1,0
7965,1,1,0
14709,1,1,0
20841,1,1,0
12102,1,1,0
17950,1,1,0
23665,1,1,0
24884,1,1,0
16879,1,1,0
25623,1,1,0
12630,1,1,0
5033,1,1,0
29868,1,1,0
20264,1,1,0
30444,1,1,0
22882,1,1,0
7982,1,1,0
14475,1,1,0
6031,1,1,0
27400,1,1,0
9435,1,1,0
5024,1,1,0
19567,1,1,0
48,1,1,0
8385,1,1,0
2083,1,1,0
12815,1,1,0
27447,1,1,0
23353,1,1,0
7706,1,1,0
23685,1,1,0
5009,1,1,0
21554,1,1,0
31250,1,1,0
26141,1,1,0
6973,1,1,0
6215,1,1,0
30785,1,1,0
12748,1,1,0
14595,1,1,0
18412,1,1,0
31317,1,1,0
22333,1,1,0
12056,1,1,0
31548,1,1,0
21447,1,1,0
4367,1,1,0
13894,1,1,0
21162,1,1,0
26339,1,1,0
8406,1,1,0
11476,1,1,0
27933,1,1,0
11994,1,1,0
19522,1,1,0
23553,1,1,0
21494,1,1,0
10287,1,1,0
8452,1,1,0
21909,1,1,0
8171,1,1,0
27542,1,1,0
8981,1,1,0
1581,1,1,0
3598,1,1,0
9064,1,1,0
24683,1,1,0
3062,1,1,0
9463,1,1,0
24682,1,1,0
9803,1,1,0
8886,1,1,0
1640,1,1,0
13943,1,1,0
10640,1,1,0
8014,1,1,0
7454,1,1,0
27851,1,1,0
9309,1,1,0
9879,1,1,0
14466,1,1,0
24605,1,1,0
500,1,1,0
5225,1,1,0
19993,1,1,0
2302,1,1,0
3820,1,1,0
30821,1,1,0
22387,1,1,0
3792,1,1,0
27684,1,1,0
14209,1,1,0
31252,1,1,0
23009,1,1,0
833,1,1,0
24952,1,1,0
19735,1,1,0
6519,1,1,0
26667,1,1,0
25629,1,1,0
25810,1,1,0
6598,1,1,0
28487,1,1,0
13050,1,1,0
17316,1,1,0
27425,1,1,0
12616,1,1,0
19466,1,1,0
9885,1,1,0
6828,1,1,0
4715,1,1,0
27460,1,1,0
13049,1,1,0
22017,1,1,0
27454,1,1,0
12739,1,1,0
9327,1,1,0
3869,1,1,0
16824,1,1,0
13723,1,1,0
14447,1,1,0
5930,1,1,0
19719,1,1,0
26882,1,1,0
24796,1,1,0
24209,1,1,0
24954,1,1,0
17726,1,1,0
22783,1,1,0
29372,1,1,0
26655,1,1,0
25651,1,1,0
18651,1,1,0
27301,1,1,0
6932,1,1,0
17742,1,1,0
1390,1,1,0
15835,1,1,0
19585,1,1,0
23573,1,1,0
22007,1,1,0
13173,1,1,0
24468,1,1,0
20630,1,1,0
6953,1,1,0
20392,1,1,0
30204,1,1,0
7848,1,1,0
7810,1,1,0
2624,1,1,0
7074,1,1,0
20793,1,1,0
23880,1,1,0
29265,1,1,0
23453,1,1,0
2912,1,1,0
11123,1,1,0
9801,1,1,0
30053,1,1,0
24291,1,1,0
1225,1,1,0
14512,1,1,0
8983,1,1,0
5736,1,1,0
20570,1,1,0
21215,1,1,0
24203,1,1,0
27846,1,1,0
1881,1,1,0
28915,1,1,0
19912,1,1,0
31445,1,1,0
1413,1,1,0
30098,1,1,0
24728,1,1,0
148,1,1,0
19439,1,1,0
6485,1,1,0
27190,1,1,0
9884,1,1,0
1044,1,1,0
30233,1,1,0
4637,1,1,0
4102,1,1,0
18487,1,1,0
20190,1,1,0
10947,1,1,0
18935,1,1,0
29886,1,1,0
6547,1,1,0
5445,1,1,0
17447,1,1,0
29515,1,1,0
8902,1,1,0
25906,1,1,0
28751,1,1,0
25478,1,1,0
15641,1,1,0
23994,1,1,0
5591,1,1,0
4016,1,1,0
30592,1,1,0
24980,1,1,0
1891,1,1,0
29669,1,1,0
22935,1,1,0
19847,1,1,0
17874,1,1,0
16235,1,1,0
25999,1,1,0
8102,1,1,0
29834,1,1,0
19797,1,1,0
18381,1,1,0
6937,1,1,0
17053,1,1,0
4448,1,1,0
30913,1,1,0
11374,1,1,0
28672,1,1,0
27980,1,1,0
18062,1,1,0
19455,1,1,0
17001,1,1,0
20357,1,1,0
13663,1,1,0
15332,1,1,0
515,1,1,0
27799,1,1,0
9283,1,1,0
8726,1,1,0
9419,1,1,0
29466,1,1,0
2450,1,1,0
25528,1,1,0
15631,1,1,0
18904,1,1,0
27364,1,1,0
12654,1,1,0
7144,1,1,0
15683,1,1,0
6593,1,1,0
10421,1,1,0
14239,1,1,0
19490,1,1,0
2932,1,1,0
13858,1,1,0
11160,1,1,0
12813,1,1,0
5955,1,1,0
24025,1,1,0
19497,1,1,0
8118,1,1,0
21928,1,1,0
15003,1,1,0
7430,1,1,0
19987,1,1,0
240,1,1,0
21637,1,1,0
29885,1,1,0
180,1,1,0
17853,1,1,0
29266,1,1,0
24417,1,1,0
3229,1,1,0
18163,1,1,0
29450,1,1,0
25535,1,1,0
243,1,1,0
26276,1,1,0
2133,1,1,0
26151,1,1,0
19474,1,1,0
7511,1,1,0
10176,1,1,0
2141,1,1,0
29890,1,1,0
4909,1,1,0
11283,1,1,0
12440,1,1,0
15876,1,1,0
23623,1,1,0
28091,1,1,0
2592,1,1,0
173,1,1,0
643,1,1,0
22819,1,1,0
15422,1,1,0
5518,1,1,0
1217,1,1,0
8784,1,1,0
26617,1,1,0
10235,1,1,0
16300,1,1,0
26765,1,1,0
26955,1,1,0
5678,1,1,0
25206,1,1,0
239,1,1,0
27927,1,1,0
30899,1,1,0
7355,1,1,0
18827,1,1,0
25516,1,1,0
867,1,1,0
2186,1,1,0
21073,1,1,0
3320,1,1,0
20176,1,1,0
5111,1,1,0
20859,1,1,0
15592,1,1,0
28185,1,1,0
1643,1,1,0
2383,1,1,0
10095,1,1,0
19668,1,1,0
7626,1,1,0
3731,1,1,0
15231,1,1,0
4675,1,1,0
24730,1,1,0
20696,1,1,0
13804,1,1,0
3897,1,1,0
783,1,1,0
3525,1,1,0
23281,1,1,0
19581,1,1,0
28783,1,1,0
7988,1,1,0
1212,1,1,0
19208,1,1,0
6053,1,1,0
13387,1,1,0
1760,1,1,0
22553,1,1,0
16208,1,1,0
11434,1,1,0
13915,1,1,0
159,1,1,0
27010,1,1,0
20679,1,1,0
2125,1,1,0
26606,1,1,0
7011,1,1,0
25404,1,1,0
27197,1,1,0
30728,1,1,0
10539,1,1,0
2070,1,1,0
7940,1,1,0
1320,1,1,0
11611,1,1,0
18448,1,1,0
2265,1,1,0
209,1,1,0
25415,1,1,0
1531,1,1,0
13616,1,1,0
11360,1,1,0
15317,1,1,0
11166,1,1,0
11815,1,1,0
19837,1,1,0
9318,1,1,0
6128,1,1,0
6888,1,1,0
22818,1,1,0
1204,1,1,0
97,1,1,0
28173,1,1,0
3856,1,1,0
12978,1,1,0
21691,1,1,0
15092,1,1,0
17894,1,1,0
31111,1,1,0
14366,1,1,0
15454,1,1,0
24558,1,1,0
3795,1,1,0
11324,1,1,0
27581,1,1,0
24533,1,1,0
3119,1,1,0
27683,1,1,0
25475,1,1,0
25614,1,1,0
18205,1,1,0
17656,1,1,0
20430,1,1,0
18568,1,1,0
6824,1,1,0
15564,1,1,0
24617,1,1,0
31875,1,1,0
26759,1,1,0
26057,1,1,0
30121,1,1,0
589,1,1,0
27756,1,1,0
18957,1,1,0
23655,1,1,0
20659,1,1,0
28376,1,1,0
21682,1,1,0
14457,1,1,0
10081,1,1,0
8982,1,1,0
18434,1,1,0
31243,1,1,0
15175,1,1,0
5987,1,1,0
28984,1,1,0
14436,1,1,0
14181,1,1,0
1081,1,1,0
19291,1,1,0
3101,1,1,0
2052,1,1,0
4304,1,1,0
5954,1,1,0
30442,1,1,0
6432,1,1,0
26249,1,1,0
6644,1,1,0
7389,1,1,0
4068,1,1,0
3234,1,1,0
13970,1,1,0
17788,1,1,0
3822,1,1,0
8064,1,1,0
16404,1,1,0
25768,1,1,0
8395,1,1,0
642,1,1,0
17738,1,1,0
19431,1,1,0
25406,1,1,0
15106,1,1,0
23524,1,1,0
30868,1,1,0
14207,1,1,0
5843,1,1,0
24289,1,1,0
22987,1,1,0
18697,1,1,0
5541,1,1,0
12393,1,1,0
27539,1,1,0
10439,1,1,0
20681,1,1,0
14399,1,1,0
28815,1,1,0
29762,1,1,0
10909,1,1,0
8211,1,1,0
13692,1,1,0
1602,1,1,0
1332,1,1,0
11882,1,1,0
22240,1,1,0
4903,1,1,0
27152,1,1,0
21727,1,1,0
5652,1,1,0
427,1,1,0
25506,1,1,0
5511,1,1,0
17398,1,1,0
26633,1,1,0
26054,1,1,0
12358,1,1,0
27733,1,1,0
9426,1,1,0
27724,1,1,0
30598,1,1,0
9068,1,1,0
27172,1,1,0
3392,1,1,0
24141,1,1,0
15437,1,1,0
10963,1,1,0
19392,1,1,0
4042,1,1,0
30178,1,1,0
9140,1,1,0
3028,1,1,0
20476,1,1,0
12150,1,1,0
25236,1,1,0
10536,1,1,0
1411,1,1,0
31414,1,1,0
7200,1,1,0
316,1,1,0
21563,1,1,0
26504,1,1,0
22112,1,1,0
1450,1,1,0
30865,1,1,0
2968,1,1,0
5456,1,1,0
15334,1,1,0
15650,1,1,0
2032,1,1,0
31153,1,1,0
16542,1,1,0
4516,1,1,0
12481,1,1,0
17720,1,1,0
1180,1,1,0
11561,1,1,0
30163,1,1,0
13569,1,1,0
26827,1,1,0
11560,1,1,0
28225,1,1,0
2544,1,1,0
26742,1,1,0
3435,1,1,0
6014,1,1,0
3025,1,1,0
14754,1,1,0
3697,1,1,0
28932,1,1,0
3812,1,1,0
2053,1,1,0
16713,1,1,0
11724,1,1,0
17837,1,1,0
5066,1,1,0
11080,1,1,0
22020,1,1,0
31505,1,1,0
28161,1,1,0
5470,1,1,0
31061,1,1,0
158,1,1,0
26840,1,1,0
26036,1,1,0
23283,1,1,0
27300,1,1,0
27522,1,1,0
22405,1,1,0
20494,1,1,0
2879,1,1,0
25454,1,1,0
21564,1,1,0
26372,1,1,0
1869,1,1,0
2445,1,1,0
5719,1,1,0
12576,1,1,0
22729,1,1,0
4283,1,1,0
24386,1,1,0
19730,1,1,0
26820,1,1,0
3225,1,1,0
23487,1,1,0
23861,1,1,0
28509,1,1,0
25026,1,1,0
12822,1,1,0
12959,1,1,0
21720,1,1,0
23077,1,1,0
16373,1,1,0
18664,1,1,0
21521,1,1,0
25209,1,1,0
22119,1,1,0
9811,1,1,0
30102,1,1,0
27468,1,1,0
31126,1,1,0
8578,1,1,0
13361,1,1,0
27354,1,1,0
8766,1,1,0
27088,1,1,0
15744,1,1,0
811,1,1,0
1789,1,1,0
18011,1,1,0
10966,1,1,0
30726,1,1,0
20017,1,1,0
24604,1,1,0
4149,1,1,0
5509,1,1,0
27734,1,1,0
20448,1,1,0
20657,1,1,0
22400,1,1,0
15793,1,1,0
24439,1,1,0
26116,1,1,0
20128,1,1,0
12250,1,1,0
19447,1,1,0
4654,1,1,0
4750,1,1,0
4064,1,1,0
5731,1,1,0
6414,1,1,0
6277,1,1,0
27991,1,1,0
19297,1,1,0
17607,1,1,0
23167,1,1,0
22467,1,1,0
11421,1,1,0
27097,1,1,0
30119,1,1,0
9657,1,1,0
19345,1,1,0
22359,1,1,0
22395,1,1,0
13080,1,1,0
10579,1,1,0
13016,1,1,0
2528,1,1,0
19660,1,1,0
14932,1,1,0
8063,1,1,0
24276,1,1,0
3289,1,1,0
4950,1,1,0
29830,1,1,0
19149,1,1,0
10647,1,1,0
4545,1,1,0
5581,1,1,0
25469,1,1,0
23684,1,1,0
24205,1,1,0
17362,1,1,0
20940,1,1,0
13722,1,1,0
28488,1,1,0
15354,1,1,0
24759,1,1,0
15081,1,1,0
1132,1,1,0
4742,1,1,0
15708,1,1,0
4528,1,1,0
21917,1,1,0
29464,1,1,0
26432,1,1,0
12304,1,1,0
25212,1,1,0
27237,1,1,0
9373,1,1,0
6030,1,1,0
14818,1,1,0
24615,1,1,0
15301,1,1,0
26391,1,1,0
1034,1,1,0
2529,1,1,0
23330,1,1,0
7604,1,1,0
30032,1,1,0
1813,1,1,0
18083,1,1,0
7929,1,1,0
28995,1,1,0
17445,1,1,0
407,1,1,0
236,1,1,0
7705,1,1,0
838,1,1,0
7042,1,1,0
1406,1,1,0
4359,1,1,0
21275,1,1,0
12341,1,1,0
31237,1,1,0
16598,1,1,0
16647,1,1,0
31597,1,1,0
15451,1,1,0
3505,1,1,0
22479,1,1,0
18636,1,1,0
21508,1,1,0
29704,1,1,0
27757,1,1,0
792,1,1,0
22552,1,1,0
3374,1,1,0
1289,1,1,0
30169,1,1,0
16538,1,1,0
12776,1,1,0
4965,1,1,0
17653,1,1,0
24563,1,1,0
9613,1,1,0
18475,1,1,0
24119,1,1,0
10742,1,1,0
14178,1,1,0
29352,1,1,0
8468,1,1,0
26449,1,1,0
7930,1,1,0
2358,1,1,0
25890,1,1,0
27618,1,1,0
20658,1,1,0
9999,1,1,0
6273,1,1,0
9085,1,1,0
10444,1,1,0
20109,1,1,0
13038,1,1,0
15303,1,1,0
17688,1,1,0
17934,1,1,0
21956,1,1,0
30826,1,1,0
5689,1,1,0
31721,1,1,0
8115,1,1,0
14753,1,1,0
27942,1,1,0
3016,1,1,0
4038,1,1,0
16015,1,1,0
7088,1,1,0
19241,1,1,0
28939,1,1,0
16847,1,1,0
21134,1,1,0
26219,1,1,0
16427,1,1,0
2222,1,1,0
11529,1,1,0
497,1,1,0
14568,1,1,0
3407,1,1,0
14044,1,1,0
6231,1,1,0
20215,1,1,0
21698,1,1,0
31236,1,1,0
21855,1,1,0
17486,1,1,0
19060,1,1,0
30164,1,1,0
23348,1,1,0
25611,1,1,0
266,1,1,0
26259,1,1,0
26406,1,1,0
24921,1,1,0
29961,1,1,0
16601,1,1,0
19069,1,1,0
29687,1,1,0
5431,1,1,0
26963,1,1,0
10812,1,1,0
7030,1,1,0
9579,1,1,0
10535,1,1,0
22443,1,1,0
6975,1,1,0
11316,1,1,0
18505,1,1,0
29818,1,1,0
15067,1,1,0
11008,1,1,0
17399,1,1,0
25269,1,1,0
17840,1,1,0
24393,1,1,0
20331,1,1,0
2945,1,1,0
16816,1,1,0
18075,1,1,0
20525,1,1,0
11348,1,1,0
31825,1,1,0
26218,1,1,0
22925,1,1,0
4473,1,1,0
4684,1,1,0
15128,1,1,0
29126,1,1,0
1732,1,1,0
11328,1,1,0
3127,1,1,0
11227,1,1,0
17234,1,1,0
20886,1,1,0
22325,1,1,0
16701,1,1,0
13257,1,1,0
3123,1,1,0
31599,1,1,0
6042,1,1,0
9678,1,1,0
23175,1,1,0
17991,1,1,0
19603,1,1,0
849,1,1,0
25033,1,1,0
1944,1,1,0
27153,1,1,0
7070,1,1,0
10595,1,1,0
30237,1,1,0
4679,1,1,0
16010,1,1,0
10828,1,1,0
20772,1,1,0
19761,1,1,0
10537,1,1,0
7619,1,1,0
13668,1,1,0
28120,1,1,0
11088,1,1,0
24298,1,1,0
3426,1,1,0
30629,1,1,0
1447,1,1,0
23896,1,1,0
16883,1,1,0
15079,1,1,0
4984,1,1,0
12921,1,1,0
13967,1,1,0
3841,1,1,0
9860,1,1,0
31695,1,1,0
29530,1,1,0
25087,1,1,0
17319,1,1,0
24469,1,1,0
18672,1,1,0
12375,1,1,0
12644,1,1,0
28966,1,1,0
16563,1,1,0
21813,1,1,0
24542,1,1,0
22767,1,1,0
20701,1,1,0
23214,1,1,0
567,1,1,0
24425,1,1,0
9945,1,1,0
2238,1,1,0
14136,1,1,0
15984,1,1,0
6525,1,1,0
17626,1,1,0
22410,1,1,0
29921,1,1,0
25944,1,1,0
2865,1,1,0
7057,1,1,0
6017,1,1,0
20850,1,1,0
12309,1,1,0
27254,1,1,0
25443,1,1,0
25800,1,1,0
12124,1,1,0
6075,1,1,0
27225,1,1,0
22096,1,1,0
20855,1,1,0
22015,1,1,0
322,1,1,0
3634,1,1,0
6312,1,1,0
21234,1,1,0
30655,1,1,0
8180,1,1,0
27777,1,1,0
30884,1,1,0
6561,1,1,0
28519,1,1,0
31085,1,1,0
30208,1,1,0
30149,1,1,0
9937,1,1,0
777,1,1,0
20269,1,1,0
648,1,1,0
8997,1,1,0
19231,1,1,0
25173,1,1,0
24566,1,1,0
3201,1,1,0
16835,1,1,0
6587,1,1,0
10707,1,1,0
23172,1,1,0
3041,1,1,0
27282,1,1,0
6138,1,1,0
13420,1,1,0
31667,1,1,0
26226,1,1,0
6936,1,1,0
5622,1,1,0
12116,1,1,0
29425,1,1,0
4851,1,1,0
7468,1,1,0
10007,1,1,0
20709,1,1,0
5981,1,1,0
19155,1,1,0
26200,1,1,0
6296,1,1,0
79,1,1,0
2418,1,1,0
5697,1,1,0
25943,1,1,0
7794,1,1,0
7509,1,1,0
4523,1,1,0
12764,1,1,0
3071,1,1,0
17222,1,1,0
15773,1,1,0
3231,1,1,0
29751,1,1,0
490,1,1,0
28010,1,1,0
20627,1,1,0
7517,1,1,0
30888,1,1,0
6193,1,1,0
12558,1,1,0
4932,1,1,0
7125,1,1,0
17381,1,1,0
16468,1,1,0
13638,1,1,0
3364,1,1,0
28682,1,1,0
26913,1,1,0
17034,1,1,0
11104,1,1,0
11932,1,1,0
24368,1,1,0
6184,1,1,0
13172,1,1,0
1368,1,1,0
9644,1,1,0
13573,1,1,0
26207,1,1,0
19019,1,1,0
21802,1,1,0
21734,1,1,0
5409,1,1,0
4880,1,1,0
27116,1,1,0
30518,1,1,0
17157,1,1,0
28454,1,1,0
19278,1,1,0
17548,1,1,0
18166,1,1,0
30862,1,1,0
26475,1,1,0
9168,1,1,0
30278,1,1,0
15086,1,1,0
5050,1,1,0
23738,1,1,0
25640,1,1,0
25208,1,1,0
14005,1,1,0
22889,1,1,0
10121,1,1,0
1466,1,1,0
27397,1,1,0
16625,1,1,0
893,1,1,0
13256,1,1,0
25722,1,1,0
3569,1,1,0
3150,1,1,0
25795,1,1,0
9198,1,1,0
15053,1,1,0
8666,1,1,0
5774,1,1,0
15109,1,1,0
26774,1,1,0
21977,1,1,0
17080,1,1,0
11074,1,1,0
17085,1,1,0
30606,1,1,0
11024,1,1,0
13057,1,1,0
12625,1,1,0
9750,1,1,0
25497,1,1,0
25098,1,1,0
2724,1,1,0
30721,1,1,0
21226,1,1,0
17356,1,1,0
4907,1,1,0
7314,1,1,0
22798,1,1,0
864,1,1,0
14640,1,1,0
4453,1,1,0
28906,1,1,0
5958,1,1,0
31492,1,1,0
27112,1,1,0
9286,1,1,0
465,1,1,0
12366,1,1,0
26822,1,1,0
14467,1,1,0
31102,1,1,0
29049,1,1,0
20011,1,1,0
10525,1,1,0
14078,1,1,0
25041,1,1,0
5949,1,1,0
24185,1,1,0
10951,1,1,0
5486,1,1,0
17767,1,1,0
26352,1,1,0
4813,1,1,0
3486,1,1,0
336,1,1,0
1787,1,1,0
15149,1,1,0
22871,1,1,0
20781,1,1,0
31233,1,1,0
22329,1,1,0
9668,1,1,0
21337,1,1,0
20670,1,1,0
31302,1,1,0
20342,1,1,0
25678,1,1,0
16102,1,1,0
17156,1,1,0
18806,1,1,0
12396,1,1,0
27414,1,1,0
14749,1,1,0
26190,1,1,0
4658,1,1,0
1826,1,1,0
17942,1,1,0
6289,1,1,0
4524,1,1,0
19248,1,1,0
13719,1,1,0
4326,1,1,0
29784,1,1,0
14119,1,1,0
18559,1,1,0
9482,1,1,0
16644,1,1,0
14658,1,1,0
19696,1,1,0
17158,1,1,0
20044,1,1,0
7558,1,1,0
6994,1,1,0
22072,1,1,0
7104,1,1,0
19803,1,1,0
22273,1,1,0
20543,1,1,0
22109,1,1,0
12505,1,1,0
22142,1,1,0
701,1,1,0
10999,1,1,0
9,1,1,0
28990,1,1,0
8877,1,1,0
14216,1,1,0
13819,1,1,0
2563,1,1,0
12726,1,1,0
1194,1,1,0
30395,1,1,0
8598,1,1,0
15909,1,1,0
3703,1,1,0
25873,1,1,0
28850,1,1,0
2147,1,1,0
16761,1,1,0
1960,1,1,0
16487,1,1,0
444,1,1,0
29398,1,1,0
5103,1,1,0
21796,1,1,0
22695,1,1,0
15499,1,1,0
562,1,1,0
24482,1,1,0
30258,1,1,0
31379,1,1,0
21120,1,1,0
10141,1,1,0
18490,1,1,0
11244,1,1,0
26043,1,1,0
1818,1,1,0
1011,1,1,0
28169,1,1,0
19313,1,1,0
28451,1,1,0
23169,1,1,0
9601,1,1,0
24003,1,1,0
16570,1,1,0
28065,1,1,0
29132,1,1,0
10106,1,1,0
1467,1,1,0
29690,1,1,0
8076,1,1,0
31064,1,1,0
15247,1,1,0
25755,1,1,0
30273,1,1,0
20602,1,1,0
4766,1,1,0
3088,1,1,0
17286,1,1,0
21046,1,1,0
2959,1,1,0
23908,1,1,0
27656,1,1,0
29008,1,1,0
14303,1,1,0
18294,1,1,0
10777,1,1,0
16260,1,1,0
13590,1,1,0
1596,1,1,0
12089,1,1,0
20071,1,1,0
7665,1,1,0
27111,1,1,0
10302,1,1,0
757,1,1,0
28332,1,1,0
21366,1,1,0
10986,1,1,0
25740,1,1,0
23482,1,1,0
5386,1,1,0
4324,1,1,0
30920,1,1,0
19942,1,1,0
12709,1,1,0
10151,1,1,0
18535,1,1,0
19354,1,1,0
13848,1,1,0
480,1,1,0
29078,1,1,0
25996,1,1,0
23919,1,1,0
19841,1,1,0
13861,1,1,0
11016,1,1,0
18201,1,1,0
16056,1,1,0
17677,1,1,0
30763,1,1,0
30681,1,1,0
10895,1,1,0
1718,1,1,0
27026,1,1,0
11960,1,1,0
25808,1,1,0
10161,1,1,0
27849,1,1,0
4260,1,1,0
7457,1,1,0
2172,1,1,0
24568,1,1,0
19386,1,1,0
4340,1,1,0
16082,1,1,0
1495,1,1,0
21315,1,1,0
11762,1,1,0
5948,1,1,0
27932,1,1,0
12256,1,1,0
18736,1,1,0
24903,1,1,0
22453,1,1,0
20579,1,1,0
346,1,1,0
26689,1,1,0
28985,1,1,0
15962,1,1,0
30548,1,1,0
26401,1,1,0
25271,1,1,0
27151,1,1,0
12912,1,1,0
16000,1,1,0
18876,1,1,0
16475,1,1,0
30932,1,1,0
21857,1,1,0
18975,1,1,0
4134,1,1,0
19065,1,1,0
20370,1,1,0
21269,1,1,0
23691,1,1,0
24329,1,1,0
3356,1,1,0
21147,1,1,0
32,1,1,0
25544,1,1,0
19325,1,1,0
116,1,1,0
4588,1,1,0
31625,1,1,0
26033,1,1,0
2434,1,1,0
2753,1,1,0
13526,1,1,0
6743,1,1,0
15193,1,1,0
7807,1,1,0
8141,1,1,0
1867,1,1,0
22861,1,1,0
19948,1,1,0
4451,1,1,0
10503,1,1,0
11752,1,1,0
29937,1,1,0
16684,1,1,0
17867,1,1,0
15596,1,1,0
23199,1,1,0
16138,1,1,0
19580,1,1,0
9760,1,1,0
14137,1,1,0
17824,1,1,0
9040,1,1,0
28119,1,1,0
15089,1,1,0
3064,1,1,0
13780,1,1,0
30852,1,1,0
2526,1,1,0
26113,1,1,0
15705,1,1,0
17147,1,1,0
10102,1,1,0
1653,1,1,0
18670,1,1,0
16962,1,1,0
16871,1,1,0
21662,1,1,0
30523,1,1,0
29291,1,1,0
31528,1,1,0
29610,1,1,0
12377,1,1,0
3783,1,1,0
8843,1,1,0
17051,1,1,0
16581,1,1,0
11292,1,1,0
8207,1,1,0
13064,1,1,0
30094,1,1,0
11270,1,1,0
14846,1,1,0
28976,1,1,0
19865,1,1,0
14523,1,1,0
28447,1,1,0
21196,1,1,0
10276,1,1,0
16382,1,1,0
13500,1,1,0
18751,1,1,0
3830,1,1,0
21154,1,1,0
22465,1,1,0
624,1,1,0
7158,1,1,0
21029,1,1,0
27389,1,1,0
26399,1,1,0
8508,1,1,0
24925,1,1,0
9574,1,1,0
29177,1,1,0
3400,1,1,0
29222,1,1,0
10225,1,1,0
1752,1,1,0
29805,1,1,0
14453,1,1,0
16287,1,1,0
24702,1,1,0
5671,1,1,0
24007,1,1,0
28748,1,1,0
13829,1,1,0
3430,1,1,0
6787,1,1,0
25064,1,1,0
186,1,1,0
9674,1,1,0
23958,1,1,0
25649,1,1,0
31649,1,1,0
16029,1,1,0
24287,1,1,0
29821,1,1,0
21503,1,1,0
28685,1,1,0
14411,1,1,0
3986,1,1,0
780,1,1,0
24158,1,1,0
11146,1,1,0
24047,1,1,0
15311,1,1,0
11953,1,1,0
22211,1,1,0
29955,1,1,0
10494,1,1,0
8807,1,1,0
14456,1,1,0
6035,1,1,0
3011,1,1,0
28677,1,1,0
15150,1,1,0
24686,1,1,0
8848,1,1,0
12014,1,1,0
2260,1,1,0
27879,1,1,0
25395,1,1,0
6401,1,1,0
14068,1,1,0
19315,1,1,0
17637,1,1,0
5332,1,1,0
13362,1,1,0
11524,1,1,0
3383,1,1,0
3012,1,1,0
1824,1,1,0
29715,1,1,0
27885,1,1,0
26211,1,1,0
29487,1,1,0
26888,1,1,0
14195,1,1,0
5301,1,1,0
16472,1,1,0
2663,1,1,0
9492,1,1,0
7298,1,1,0
12064,1,1,0
19801,1,1,0
8002,1,1,0
13868,1,1,0
10094,1,1,0
16004,1,1,0
20179,1,1,0
314,1,1,0
19997,1,1,0
30295,1,1,0
4749,1,1,0
2333,1,1,0
28823,1,1,0
23441,1,1,0
299,1,1,0
